"LastName"	"FirstName"	"DatasetID"	"Dataset"	"SpeciesName"	"AccSpeciesID"	"AccSpeciesName"	"ObservationID"	"ObsDataID"	"TraitID"	"TraitName"	"DataName"	"OriglName"	"OrigUnitStr"	"ValueKindName"	"OrigUncertaintyStr"	"UncertaintyName"	"Replicates"	"StdValue"	"UnitName"	"RelUncertaintyPercent"	"OrigObsDataID"	"ErrorRisk"	"Reference"	"Comment"	"max_height"	"42"	"45"	"47"	"59"	"60"	"61"	"62"	"68"	"80"	"92"	"112"	"113"	"117"	"118"	"119"	"120"	"121"	"122"	"123"	"124"	"125"	"126"	"127"	"128"	"129"	"130"	"131"	"132"	"133"	"134"	"135"	"136"	"137"	"138"	"139"	"140"	"153"	"154"	"155"	"156"	"157"	"158"	"159"	"160"	"161"	"162"	"163"	"164"	"193"	"216"	"226"	"232"	"235"	"283"	"325"	"327"	"413"	"448"	"505"	"506"	"507"	"515"	"703"	"706"	"708"	"709"	"713"	"719"	"882"	"911"	"1412"	"1736"	"1861"	"P50"	"2100"	"2200"	"k_sat"	"2358"	"2525"	"2537"	"2538"	"2539"	"2540"	"2541"	"2542"	"2543"	"Huber"	"2545"	"2546"	"2547"	"2548"	"2549"	"2550"	"2551"	"2552"	"2553"	"2554"	"2555"	"2556"	"2557"	"2558"	"2559"	"2560"	"2561"	"2562"	"2563"	"2564"	"2565"	"2566"	"2567"	"2568"	"2570"	"2571"	"2572"	"2573"	"2574"	"2575"	"2576"	"2577"	"2578"	"2579"	"2580"	"2581"	"2582"	"2583"	"2584"	"2585"	"2586"	"2587"	"2588"	"2589"	"2590"	"2591"	"2592"	"2593"	"2594"	"2656"	"6584"
"191"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Rhizophora mangle"	46095	"Rhizophora mangle"	1727885	12593897	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	21.5	"m"	NA	TRUE	1.02296	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	24	"E"	NA	"T"	21.5	-157.833333333333	1	25.0503333333333	NA	2220.1	NA	"USA_Hi_Oahu"	"Melcher et al. 2001"	22.792	22.792	23.492	24.192	25.192	26.192	26.792	27.292	27.092	26.292	24.992	23.492	202.6	182.8	233.7	204.7	177.7	119.5	182.1	168.5	127.7	170.8	229.2	220.8	62.3	65.2	67.7	64.7	67.6	70.1	72.5	74.1	74.2	66.7	59.6	59.1	"TRS"	NA	NA	NA	"Estuarine site: (at estuarine site; soil water = -0.4 Mpa)"	NA	69.3833333333333	"N"	"A"	NA	NA	NA	NA	NA	"diffuse-porous"	"sol"	"scalariform"	NA	NA	"tracheids"	1	NA	"USA"	"Oahu, Hawaii"	"S"	4.4	-6.02	0.000538	1.4	NA	"Oahu, Hawaii"	-1.82	23.4567901234568	"S"	NA	"DH"	-0.86	-2.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	"no"	NA	NA	NA	NA	NA	NA	66.9833333333333	6.9	74	71.9	70.1	68.3	67.6	66	66.9	66	67.6	69.6	71.4	0.6	0.6	0.8	0.9	0.7	0.4	0.2	0.2	0.4	0.7	0.7	0.7	73.2	NA
"192"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Rhizophora mangle"	46095	"Rhizophora mangle"	1727886	12593995	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	25.55	"m"	NA	NA	2.41646	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"E"	NA	"T"	25.55	-80.2166666666667	0	24.374	NA	1293.7	NA	"USA_Fl_Biscayne"	"Sperry et al. 1988b"	19.824	20.124	21.924	23.824	25.724	27.224	28.124	28.224	27.724	25.824	23.224	20.724	60.6	56.1	53.1	68.1	150.2	201.1	119	143.6	177.8	143.6	77.8	42.7	66.5	68.4	74.6	76.7	72.3	69.5	72.9	71.1	70.2	71.9	67.5	66.2	"MANGROVE"	NA	NA	NA	NA	NA	73.7	"N"	"A"	NA	NA	NA	NA	NA	"diffuse-porous"	"sol"	"scalariform"	NA	28.9	"tracheids"	NA	NA	"USA"	"Biscayne Bay, Miami, Florida"	"S"	6.3	NA	NA	1.9	NA	"Biscayne Bay, Miami, Florida"	NA	NA	"S"	NA	"DH"	NA	NA	NA	NA	NA	NA	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	"no"	NA	NA	NA	3.3	NA	NA	70.65	0	73.5	71.6	70.5	67.6	72.3	76.2	75.3	76.1	78.1	75.3	74.4	0	0	0	0	0	0	0	0	0	0	0	0	73.5	NA
"193"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Rhododendron ferrugineum"	46174	"Rhododendron ferrugineum"	1727889	12594271	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	47.15	"m"	NA	NA	2.50618	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	1	"E"	NA	"S"	47.15	11.1166666666667	1760	2.77333333333333	NA	878.8	423	"AT_Tyrol_Praxmar"	"Mayr et al., submitted"	-4.26	-4.46	-2.36	0.44	5.04	8.24	10.54	10.34	8.14	4.94	-0.26	-3.06	59.5561859732072	52.6310480693459	65.0962962962963	69.2513790386131	84.486682427108	93.4893617021277	106.647123719464	99.0294720252167	69.9438928289992	56.7861308116627	64.4037825059102	57.4786446020489	42.1	44.9	40.9	36.8	35.2	33.6	38.9	41.8	47.6	53.9	45.3	43.5	"TMS"	NA	NA	NA	"silicate area"	NA	75.8666666666667	"N"	"A"	1	"47 09' N"	"11 07' E"	1760	NA	NA	NA	NA	NA	7.12	NA	4	NA	"Austria"	"Praxmar, Tyrol"	"S"	3.01	-6.08	NA	0.364	0.312	"Praxmar, Tyrol"	NA	12.3778501628664	"S"	"PW"	"DH"	NA	NA	NA	NA	NA	NA	NA	15.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	NA	NA	NA	2.28	0.018	0.43	42.0416666666667	263.9	71.6	74.1	75	80.8	81.4	82.1	79.7	80	76.5	70.1	70.3	29.6	26.7	28	24.8	21.1	16.3	13.1	12.9	15.4	20.7	26.1	29.2	68.8	NA
"194"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Rhododendron hirsutum"	46182	"Rhododendron hirsutum"	1727890	12594372	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	47.2666666666667	"m"	NA	NA	3.89278	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	0.5	"E"	NA	"S"	47.2666666666667	10.7	1580	3.684	NA	878.8	494	"AT_Tyrol_Hahntenjoch"	"Mayr et al., submitted"	-4.866	-4.066	-1.266	2.434	6.934	10.134	12.334	11.834	9.534	5.434	-0.266	-3.966	49.2113255033557	46.3544882550336	50.0407298657718	63.6798238255034	92.4325083892618	105.426510067114	117.775419463087	114.918582214765	75.5679530201342	50.9622902684564	60.6386744966443	51.7916946308725	37	40.1	39.2	37.8	37.8	38.5	44.1	45	47.4	47.8	38.1	37.3	"TMS"	NA	NA	NA	"limestone area"	NA	71.9	"N"	"A"	0.5	"47 16' N"	"10 42' E"	1580	NA	NA	NA	NA	NA	6.57	NA	4	NA	"Austria"	"Hahntenjoch, Tyrol"	"S"	3.23	-5.17	NA	0.193	1.11	"Hahntenjoch, Tyrol"	-1.3	19.5876288659794	"S"	"PW"	"DH"	NA	NA	NA	NA	NA	NA	NA	14.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	NA	NA	NA	2.31	0.02	0.44	40.8416666666667	178	72.9	73.3	69.7	70	70.8	71.4	70.4	72.8	72.9	72.6	73	28.2	24.6	22.8	15.3	8.7	5.7	4.5	4.4	5.5	10.7	20.5	27.1	73	NA
"195"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Rhododendron X"	257209	"Rhododendron"	1727895	12594836	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	47.1833333333333	"m"	NA	NA	3.89278	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	0.5	"E"	NA	"S"	47.1833333333333	11.3	1650	3.22266666666667	NA	878.8	460	"AT_Tyrol_Axamer"	"Mayr et al., submitted"	-5.694	-4.594	-1.494	2.106	6.606	9.806	12.006	11.506	9.206	4.906	-0.894	-4.794	46.2382316313823	43.9582399335824	50.4334163553342	63.0189705271897	93.2972602739726	110.807596513076	122.116355334164	115.641178912412	75.9693233706932	52.8046077210461	55.996596097966	48.5182233291822	37.4	40.2	39.1	37.7	38.1	38.6	44.3	45.1	47.1	48.2	38.1	37.3	"TMS"	NA	NA	NA	"mixed area"	NA	72.225	"N"	"A"	0.5	"47 11' N"	"11 18' E"	1650	NA	NA	NA	NA	NA	7.43	NA	4	NA	"Austria"	"Axamer Lizum, Tyrol"	"S"	1.87	-3.21	NA	0.199	0.358	"Axamer Lizum, Tyrol"	-0.54	28.3582089552239	"S"	"PW"	"DH"	NA	NA	NA	NA	NA	NA	NA	16.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	NA	NA	NA	1.4	0.007	0.43	40.9333333333333	173.3	73.9	73.6	69.9	70.1	70.7	71	70.2	72.8	73.2	73	73.8	28.4	24.7	22.4	14.5	7.8	5	3.8	3.7	4.8	10.3	20.5	27.4	74.5	NA
"196"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Rhus ovata"	46347	"Rhus ovata"	1727909	12596226	3117	"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded"	"SLA: undefined if petiole in- or excluded"	"SLA (cm2 g-1)"	"cm2 g-1"	"Single"	NA	NA	NA	3.0813505666325	"mm2 mg-1"	NA	NA	4.11626	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"specific leaf area =  leaf area to mass ratio"	NA	"E"	NA	"S"	34.5	-119.816666666667	670	15.1	4.964	650	1214	"USA_Ca_SantaBabs"	"Bhaskar et al. 2007"	10.15	11.05	11.15	12.65	15.05	17.95	21.15	21.35	19.75	17.25	13.15	10.55	131.839622641509	137.971698113208	113.443396226415	48.0345911949686	7.15408805031447	1.02201257861635	0	1.02201257861635	10.2201257861635	14.3081761006289	86.8710691823899	98.1132075471698	62.1	68.1	71.1	77.2	70.6	69.6	75.1	74.5	73.7	71.3	60.5	58.4	"WDS"	NA	NA	NA	NA	NA	71.2083333333333	"N"	"A"	NA	NA	NA	NA	NA	"diffuse-porous"	"RM"	"simple"	NA	NA	"fibres"	NA	25.8964143426295	"USA"	"Santa Barbara, California"	"S"	2.7	-6.6	0.000501	1.74	0.111093333333333	"Santa Barbara, California"	-0.7	9.74358974358974	"S"	"W"	"DH"	-1.5	-3.34	0.000290746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	NA	NA	NA	NA	NA	0.530833333333333	69.35	45	67.2	69	70.1	68.7	71.4	74.6	75.5	75.3	73.6	70.6	68.9	9.2	6	5.4	4	2.2	0.7	0.3	0.3	0.7	1.8	5	9.4	69.6	30.813505666325
"197"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Rhus standleyi"	46362	"Rhus standleyi"	1727915	12596815	3117	"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded"	"SLA: undefined if petiole in- or excluded"	"SLA (cm2 g-1)"	"cm2 g-1"	"Single"	NA	NA	NA	4.03496469720332	"mm2 mg-1"	NA	NA	3.29277	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"specific leaf area =  leaf area to mass ratio"	NA	"E"	NA	"S"	18.25	-97.4333333333333	2350	17	7.96013495494481	611	1569	"MX_Tehuacan"	"Bhaskar et al. 2007"	13.8416666666667	15.2416666666667	17.7416666666667	19.4416666666667	19.6416666666667	18.7416666666667	17.7416666666667	18.1416666666667	17.8416666666667	16.6416666666667	15.1416666666667	13.8416666666667	12.0448028673835	6.78888888888889	8.65035842293907	31.973476702509	68.2173835125448	123.951971326165	79.1672043010753	92.3069892473118	118.258064516129	50.0406810035842	12.7017921146953	6.89838709677419	57.4	59.8	55.1	45.2	40.6	37.1	38.1	41.4	36.4	47.5	53.1	54.8	"WDS"	NA	NA	NA	NA	NA	66.625	"N"	"A"	NA	NA	NA	NA	NA	NA	NA	"simple"	NA	NA	"fibres"	NA	22.6296296296296	"Mexico"	"Tehuacan Valey"	"S"	2.7	-4.2	0.000336	2.49	0.166964741894547	"Tehuacan Valey"	-1.5	25.3333333333333	"S"	"W"	"DH"	-1.3	-2.6	0.000203867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	NA	NA	NA	NA	NA	0.577212711530898	47.2083333333333	26.3	63.6	59.6	57.3	58.4	64.4	71.1	72.6	72.8	73.8	71.3	68.9	6.4	4.6	2.4	1	0.4	0.2	0.3	0.4	0.3	1	3.4	5.9	65.7	40.3496469720332
"198"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Rhus trilobata"	46373	"Rhus trilobata"	1727916	12596895	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	34.084	"m"	NA	NA	2.03629	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"E"	NA	"S"	34.084	-118.7035	180	16.5856666666667	NA	380	1239	"USA_Ca_SantaMonica_8"	"Jacobsen et al. 2007c"	12.694	13.294	13.394	14.694	16.294	18.594	21.094	21.594	20.694	18.594	15.194	12.894	82.7555555555556	80.2222222222222	60.8	24.4888888888889	3.37777777777778	0.844444444444444	0	2.53333333333333	5.06666666666667	8.44444444444444	57.4222222222222	54.0444444444444	66.4	69.5	69.9	75.9	66.4	67.3	79.1	79.7	74.5	72	65.6	65.6	"WDS"	NA	NA	NA	NA	NA	68.975	"N"	"A"	NA	NA	NA	NA	NA	NA	NA	"simple"	NA	39.78	"fibres"	3	NA	"USA"	"Santa Monica Mountains of Southern California, Chaparral"	"S"	2.95	NA	NA	5.56	NA	"Santa Monica Mountains of Southern California, Chaparral"	NA	NA	"S"	"P"	"CE"	NA	-3.795	NA	NA	NA	NA	80	51.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	NA	173.6	NA	7715	NA	0.021	0.4773	70.9916666666667	27.1	66.6	68.5	68.9	67	69.1	71.1	71.4	71.7	70.1	68	67.8	5.2	3.6	3.2	2.3	1.4	0.6	0.3	0.3	0.7	1.4	2.8	5.3	67.5	NA
"199"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Salix amygdaloides"	47781	"Salix amygdaloides"	1727930	12598266	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	44.2497222222222	"m"	NA	NA	2.16833	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	20	"W"	NA	"T"	44.2497222222222	-116.967777777778	655	9.92466666666667	NA	312	1185	"USA_Idaho_Weiser"	"Pratt & Black 2006"	-3.542	0.558	5.758	9.958	14.758	19.158	23.158	21.858	16.558	9.958	3.158	-2.242	41	31	29	23	24	23	7	13	15	20	42	44	33.5	45.5	59.7	65	70	74	87.1	84.5	79.5	66.7	36.9	32.8	"WDS"	NA	NA	NA	NA	NA	57	"N"	"A"	NA	NA	NA	NA	NA	NA	NA	"simple"	NA	NA	"fibres"	2	NA	"USA"	"Weiser, Idaho"	"S"	0.91	-1.6	NA	1.9	NA	"Weiser, Idaho"	-0.39	55.0724637681159	"O"	"W"	"CE"	-0.46	-0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	"no"	NA	NA	NA	NA	NA	0.458	61.2666666666667	126.4	76.5	71.5	61.6	54.1	50.2	45.9	36	37.2	45.8	56.4	71.7	24.8	19.1	16.3	10.5	4.2	0.2	0	0	1.3	8.8	16.8	24.4	77.1	NA
"200"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Salix gooddingii"	47845	"Salix gooddingii"	1727937	12598945	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	32.012726	"m"	NA	NA	0.511862	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"W"	NA	"T"	32.012726	-110.629098	1036	18.2696666666667	NA	310	1620	"USA_Az_Pima"	"Pockman & Sperry 2000"	9.078	10.678	13.078	16.878	21.378	26.578	27.978	26.878	24.678	19.278	13.178	9.578	22.6216216216216	19.2702702702703	19.2702702702703	7.54054054054054	3.35135135135135	6.7027027027027	68.7027027027027	60.3243243243243	33.5135135135135	24.2972972972973	15.9189189189189	28.4864864864865	77.3	78.5	81.9	87.2	89.8	89.9	76.6	78.2	82.6	83.4	78	74.9	"WDS"	NA	NA	NA	"in riparian location"	NA	45.575	"N"	"A"	NA	NA	NA	NA	NA	NA	NA	"simple"	NA	NA	"fibres"	3	NA	"USA"	"Pima County, Arizona"	"S"	1.29	-1.86	NA	2.5	NA	"Pima County, Arizona"	NA	66.6666666666667	"S"	NA	"AD"	-0.793	-1.59	NA	NA	NA	NA	NA	45	NA	1.95	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	"no"	NA	NA	NA	NA	NA	NA	81.525	83.8	55.7	51.6	45.8	36.8	30.3	27.3	46.3	52.3	48.7	45.8	50.3	17.4	13.4	11.1	5.8	2.9	1	0.4	0.5	1.1	3.5	10.3	16.4	56	NA
"201"	"Jansen"	"Steven"	241	"Xylem Functional Traits (XFT) Database"	"Salsola genistoides"	48000	"Salsola genistoides"	1727949	12600083	42	"Plant growth form"	"Plant organ measured"	"Plant organ"	"Mpa"	"Single"	NA	NA	NA	37.0166666666667	"m"	NA	NA	1.89199	"Brendan Choat, Steven Jansen, Tim J. Brodribb, Herve Cochard, Sylvain Delzon, Radika Bhaskar, Sandra J. Bucci, Taylor S. Feild, Sean M. Gleason, Uwe G. Hacke, Anna L. Jacobsen, Frederic Lens, Hafiz Maherali, Jordi Martinez-Vilalta, Stefan Mayr, Maurizio Mencuccini, Patrick J. Mitchell, Andrea Nardini, Jarmila Pittermann, R. Brandon Pratt, John S. Sperry, Mark Westoby, Ian J. Wright & Amy E. Zanne (2012) Global convergence in the vulnerability of forests to drought. Nature 491:752-755 doi:10.1038/nature11688"	"S = stem, T = trunk, R = root, P = petiole"	NA	"E"	NA	"S"	37.0166666666667	-2.41666666666667	300	17.9	19.8	242	1097	"ES_AlmerÌa"	"Miranda et al. unpublished"	11.0916666666667	11.7916666666667	13.7916666666667	15.5916666666667	18.5916666666667	22.4916666666667	25.7916666666667	26.0916666666667	23.5916666666667	19.0916666666667	14.7916666666667	12.0916666666667	28.4705882352941	24.2837370242215	23.4463667820069	26.7958477508651	20.9342560553633	10.0484429065744	2.5121107266436	3.34948096885813	15.0726643598616	30.9826989619377	27.6332179930796	28.4705882352941	56.9	57	55.9	56.6	65.5	71.6	77.5	74.8	66.4	61.3	58	56.1	"DES"	NA	NA	NA	NA	NA	64.9416666666667	"N"	"A"	1.5	NA	NA	NA	NA	"diffuse-porous"	NA	"simple"	NA	NA	"fibres"	4	8.67383512544803	"Spain"	"AlmerÌa"	"S"	1.84	-2.76671170450707	3.96e-05	0.0397	0.23545695462063	"AlmerÌa"	-0.913288295492927	41.0052013103823	"S"	"PW"	"AD"	-4.884	-6.582	0.0010400524186419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"non-vestured"	NA	NA	"no"	NA	NA	NA	NA	NA	NA	63.1333333333333	45.8	72	69.4	65.4	64.4	63.1	59.2	55.1	57.4	61.5	67.7	71.9	9.8	7.7	6.6	3.9	1.6	0.5	0.2	0.2	0.5	1.5	4.7	8.6	72.2	NA
